time_ISO8601,d18O,d18O_sd,d2H,d2H_sd,dexc,dexc_sd,H2O,H2O_sd
2016-12-07T09:00:00+00:00,-10.7953952997,0.255663214773,-77.6875120977,1.81161822488,8.67565030016,2.44205802004,20727.7075234,408.48909955
2016-12-07T10:00:00+00:00,-10.7085821481,0.198426742177,-77.7176455174,1.59724257346,7.95101166752,2.45723944136,21157.2657604,300.111956504
2016-12-07T11:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-07T12:00:00+00:00,-10.5913294286,0.269344820605,-76.8180810807,2.09814719415,7.91255434844,2.48145009805,21647.1669157,522.411345492
2016-12-07T13:00:00+00:00,-10.5294085763,0.238618484058,-76.4379898824,1.86047717532,7.79727872814,2.4512802237,21390.6227039,482.333776868
2016-12-07T14:00:00+00:00,-10.4643753552,0.19273537983,-75.8060348648,1.48341978353,7.90896797717,2.49482359735,21353.7932377,368.446769891
2016-12-07T15:00:00+00:00,-10.5795116532,0.197793910064,-77.0716305273,1.44579067678,7.56446269862,2.4815803518,21795.7895154,217.849307619
2016-12-07T16:00:00+00:00,-10.8116729689,0.190507890235,-77.9894151658,1.54170251793,8.50396858507,2.4841989302,21306.8047739,299.266683259
2016-12-07T17:00:00+00:00,-10.8673670696,0.207937005465,-78.0417490121,1.77954189586,8.89718754447,2.45745187831,21097.7952283,399.098399199
2016-12-07T18:00:00+00:00,-10.8314644799,0.254660927685,-78.4633580468,2.20076321874,8.18835779253,2.63917557361,21236.0495505,377.700022054
2016-12-07T19:00:00+00:00,-11.1964699359,0.416428565655,-81.8418460011,3.4772137719,7.7299134862,2.64691362718,20417.1499711,720.703761699
2016-12-07T20:00:00+00:00,-11.4115459886,0.427460080969,-83.7565187351,3.65187084325,7.53584917379,2.67578070004,19923.0309512,845.683793245
2016-12-07T21:00:00+00:00,-10.9021047709,0.428161332243,-79.5662529352,3.38581858458,7.65058523194,2.6658594796,20722.6350939,720.05745445
2016-12-07T22:00:00+00:00,-10.4023287901,0.398289429127,-76.5501672726,3.29060410595,6.66846304803,2.60984426915,21276.846877,764.088119413
2016-12-07T23:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-08T00:00:00+00:00,-11.359752739,0.323771897228,-83.779968755,2.66878218303,7.098053157,2.66180359792,20227.882385,368.08204292
2016-12-08T01:00:00+00:00,-10.7133678954,0.267521491946,-78.6820522113,2.54001269228,7.0248909519,2.70406901326,20622.2234882,388.946819236
2016-12-08T02:00:00+00:00,-11.1120862956,0.39028665931,-82.1245086424,3.23420491442,6.77218172257,2.57760398093,19750.4386876,521.845778352
2016-12-08T03:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-08T04:00:00+00:00,-10.339694537,0.25748562928,-76.354224606,2.21692350814,6.36333168982,2.56351046456,19850.6005604,699.291970956
2016-12-08T05:00:00+00:00,-10.183449575,0.304863707919,-75.3323164057,2.48356744308,6.13528019446,2.56749709367,20028.6140211,941.908693414
2016-12-08T06:00:00+00:00,-10.0961838045,0.187385464736,-74.5641890103,1.4398792737,6.20528142575,2.49111563671,20598.274432,282.718160745
2016-12-08T07:00:00+00:00,-10.3240528302,0.210074570746,-75.8639521276,1.575223537,6.72847051387,2.56739339226,19885.9764295,330.864018789
2016-12-08T08:00:00+00:00,-10.6018136741,0.191641366181,-76.9610853263,1.5378871332,7.8534240661,2.5353248862,19639.950682,283.882596692
2016-12-08T09:00:00+00:00,-10.5578041997,0.193322316311,-77.6425136199,1.81567879563,6.81991997739,2.65457094712,19426.2822578,490.179650619
2016-12-08T10:00:00+00:00,-10.406055437,0.254561013176,-76.5590735532,2.0387167462,6.6893699429,2.55253892326,19644.364373,611.335762302
2016-12-08T11:00:00+00:00,-10.381842407,0.236296815322,-75.9381884332,2.00230202417,7.11655082252,2.59881009182,19956.7274508,441.153362824
2016-12-08T12:00:00+00:00,-10.0986962312,0.215867761021,-73.7584099702,1.52692735589,7.03115987918,2.57153787146,20691.4070225,386.258972025
2016-12-08T13:00:00+00:00,-10.1870648856,0.231573150903,-74.461269931,1.67669622728,7.03524915364,2.56106740331,20373.2706811,411.610892701
2016-12-08T14:00:00+00:00,-10.3049649487,0.188275282414,-74.8700711118,1.45698005875,7.56964847811,2.51461111885,20220.5731805,264.366267861
2016-12-08T15:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-08T16:00:00+00:00,-10.2908142055,0.17395436615,-74.7454654443,1.36124129427,7.5810481994,2.39651351065,20282.5413446,223.68923669
2016-12-08T17:00:00+00:00,-10.2381040701,0.164656229724,-74.7513973111,1.35766971545,7.15343524947,2.39816190894,20371.5346738,158.18689625
2016-12-08T18:00:00+00:00,-10.0895159269,0.189102536844,-74.1921096767,1.36363174434,6.52401773877,2.46608773047,20709.4509303,284.194324559
2016-12-08T19:00:00+00:00,-10.031699533,0.190831348244,-74.0888960087,1.42818331344,6.16470025496,2.5683752975,20799.9779709,234.755874974
2016-12-08T20:00:00+00:00,-10.1005595374,0.181291349918,-74.5549567733,1.40821450218,6.24951952621,2.5199489706,20573.0026008,220.106248621
2016-12-08T21:00:00+00:00,-10.1595026859,0.179723775925,-74.3829049165,1.39829924456,6.89311657101,2.52792431943,20670.6520791,216.3713551
2016-12-08T22:00:00+00:00,-10.1653478118,0.209758821481,-74.5622773578,1.59755154712,6.76050513688,2.57049766382,20486.4225651,450.696020142
2016-12-08T23:00:00+00:00,-10.2883144838,0.298827141819,-75.8372516187,2.08430218536,6.46926425143,2.5866009276,19943.2717197,897.765052475
2016-12-09T00:00:00+00:00,-10.5882129889,0.227733520362,-77.4086869563,1.88672012876,7.29701695522,2.71236700997,19232.0705081,632.829040309
2016-12-09T01:00:00+00:00,-10.6555309066,0.23270030593,-78.0344607157,1.94575941502,7.20978653709,2.74829623997,18765.847959,616.410056866
2016-12-09T02:00:00+00:00,-10.747805336,0.191901231476,-78.4552154343,1.9030532087,7.52722725408,2.76703319426,18311.6984843,525.673458474
2016-12-09T03:00:00+00:00,-10.5405036271,0.222826057525,-77.2509437116,1.78606835842,7.07308530494,2.58793388428,18906.1739316,781.918043645
2016-12-09T04:00:00+00:00,-10.5827412285,0.200657605836,-77.5211802055,1.78452734047,7.14074962238,2.65551281559,18569.761241,597.646049251
2016-12-09T05:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-09T06:00:00+00:00,-10.6592725585,0.194963735664,-78.5783778667,1.86667339901,6.69580260121,2.78437551976,19596.2331995,376.710981296
2016-12-09T07:00:00+00:00,-10.7510545335,0.249914252131,-78.9279824655,2.13266866684,7.0804538029,2.73113993791,19221.7006493,485.020781826
2016-12-09T08:00:00+00:00,-10.7083156336,0.215707708347,-79.105045036,2.00936738007,6.56148003259,2.74058679814,19130.7433595,377.120042098
2016-12-09T09:00:00+00:00,-10.388381699,0.20003767116,-76.9983350356,1.54498214173,6.10871855637,2.53176451781,19479.7186235,260.686904354
2016-12-09T10:00:00+00:00,-10.299246696,0.172913249321,-76.4954549842,1.38214614456,5.89851858346,2.47764374403,19294.9057491,221.055661864
2016-12-09T11:00:00+00:00,-10.2378472045,0.174030183049,-76.3398454848,1.38304104136,5.56293215084,2.48937352962,19373.6911428,211.945939205
2016-12-09T12:00:00+00:00,-10.1353788307,0.178985755752,-75.6175001573,1.42292013678,5.46553048811,2.49276703535,19681.2737756,241.462935425
2016-12-09T13:00:00+00:00,-10.0460303768,0.170615173926,-75.1944579681,1.35142959935,5.17378504606,2.45423397199,19630.273853,226.881874207
2016-12-09T14:00:00+00:00,-10.0297248067,0.171759460736,-75.1237976834,1.34933777308,5.11400077049,2.45601561662,19732.8337644,202.187911339
2016-12-09T15:00:00+00:00,-10.0312177344,0.168662533336,-74.941748927,1.35424206912,5.30799294804,2.46250992897,20078.9220584,208.110212028
2016-12-09T16:00:00+00:00,-9.94513155277,0.169835284124,-74.5727260376,1.36690651462,4.98832638459,2.42662666123,20384.8660718,230.713794271
2016-12-09T17:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-09T18:00:00+00:00,-9.75458517742,0.183356780656,-74.1876427731,1.38548202837,3.8490386463,2.5620775307,20864.7752369,170.808789657
2016-12-09T19:00:00+00:00,-9.72528611787,0.177412383036,-74.3104306506,1.42433426661,3.49185829235,2.61360942303,21014.7033795,147.335308052
2016-12-09T20:00:00+00:00,-9.72673029335,0.172478700364,-74.9532893759,1.4071874854,2.86055297089,2.48351857597,21028.3416238,121.384461255
2016-12-09T21:00:00+00:00,-9.81286192545,0.174983644883,-75.7091383042,1.39998705553,2.79375709944,2.50472264357,20955.7848937,144.468919825
2016-12-09T22:00:00+00:00,-9.84357762917,0.170481184034,-76.3163193986,1.40983235949,2.43230163477,2.50808336284,20809.0651391,161.239503936
2016-12-09T23:00:00+00:00,-9.79157901133,0.173780676748,-76.8005754032,1.4468534835,1.53205668746,2.55838609687,20816.242718,139.830253214
2016-12-10T00:00:00+00:00,-9.8137070823,0.174680240096,-77.458768999,1.55406397092,1.05088765948,2.59631172079,20835.3249501,140.024721996
2016-12-10T01:00:00+00:00,-9.95883574616,0.169076715693,-78.3295498197,1.70820488845,1.34113614961,2.6967829363,20770.6503768,105.268177512
2016-12-10T02:00:00+00:00,-9.94910487897,0.184633230661,-78.0240828806,1.77067962744,1.56875615117,2.73206619328,20955.3367312,167.778102932
2016-12-10T03:00:00+00:00,-10.2289852769,0.175242822583,-80.0985661735,2.01711999879,1.7333160415,2.92195240888,20533.4399476,135.400361377
2016-12-10T04:00:00+00:00,-10.4806794656,0.190918856685,-81.7994792412,1.96579476428,2.04595648367,2.84566114539,20073.7516718,214.689929782
2016-12-10T05:00:00+00:00,-10.5876679062,0.17551059324,-82.2383048208,1.86449565795,2.46303842852,2.77145447352,19735.4438678,149.96005627
2016-12-10T06:00:00+00:00,-10.6011974565,0.173287115104,-82.0638292657,1.85445526195,2.74575038649,2.70797500183,19469.8711979,160.721796096
2016-12-10T07:00:00+00:00,-10.5411982023,0.167455798577,-80.8148847419,2.01130311143,3.51470087617,2.82581050813,19000.3790636,293.953942147
2016-12-10T08:00:00+00:00,-10.627888117,0.216640317445,-81.4094766049,2.27320880655,3.61362833113,2.81653796828,18503.6713842,342.253710825
2016-12-10T09:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-10T10:00:00+00:00,-10.9312111917,0.25287447056,-84.540857081,1.87258423119,2.90883245282,2.66989536804,19183.3803593,560.694440812
2016-12-10T11:00:00+00:00,-10.6157760369,0.226629268471,-83.0536098028,1.97930935889,1.87259849259,2.69148805738,20241.1791645,355.504238195
2016-12-10T12:00:00+00:00,-10.5564039713,0.276039383689,-83.0469169474,2.3171786979,1.40431482315,2.7044670739,20750.0265752,317.495499336
2016-12-10T13:00:00+00:00,-11.115025751,0.36499944501,-87.1539049112,2.60539782677,1.76630109701,2.49790258726,20264.6919639,445.582312479
2016-12-10T14:00:00+00:00,-11.1490536213,0.208003863922,-87.3948206551,1.52335032641,1.79760831495,2.42901342821,20119.163518,262.693534785
2016-12-10T15:00:00+00:00,-10.7776494962,0.24053974606,-84.5214789011,1.82291853086,1.69971706829,2.5934355823,20341.3361611,200.046583418
2016-12-10T16:00:00+00:00,-10.4653454086,0.198621823228,-82.8423695931,1.73193502045,0.880393676057,2.66247707448,20601.2983337,167.103138973
2016-12-10T17:00:00+00:00,-10.6274776095,0.257257073294,-83.9884645821,1.93403255735,1.03135629369,2.55655993817,20420.670857,224.63513576
2016-12-10T18:00:00+00:00,-10.747449908,0.190058448791,-85.1356252995,1.47974438869,0.843973964703,2.44484284139,20417.7903954,160.825275066
2016-12-10T19:00:00+00:00,-10.8384454649,0.273805852561,-86.7514048262,1.9848981983,-0.0438411071839,2.49847048348,20538.1996266,281.516343127
2016-12-10T20:00:00+00:00,-10.9339971773,0.251251436353,-88.0149628079,1.7155299865,-0.542985389704,2.52104287425,20560.7010537,175.029750431
2016-12-10T21:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-10T22:00:00+00:00,-12.0247429391,0.726872661165,-95.5933321557,5.25741887175,0.604611357154,2.54423970252,20010.059783,549.897574186
2016-12-10T23:00:00+00:00,-13.2988213748,0.451235107126,-104.771355067,3.36656178541,1.61921593112,2.4984996039,19335.3083309,274.294080875
2016-12-11T00:00:00+00:00,-12.5264223931,0.354024213595,-98.2478273413,2.68756201397,1.96355180336,2.47203953368,19502.3816209,198.017869131
2016-12-11T01:00:00+00:00,-11.7544721129,0.282345075865,-91.8645124366,2.23158607227,2.17126446629,2.45390906858,19283.5445479,224.950425478
2016-12-11T02:00:00+00:00,-11.1530424505,0.196044463152,-87.0415332919,1.50397403577,2.18280631234,2.47257144758,19166.3866796,199.701043038
2016-12-11T03:00:00+00:00,-10.9403497438,0.214053224843,-84.9458948734,1.63604611006,2.57690307706,2.45513442104,18959.5230291,219.314037453
2016-12-11T04:00:00+00:00,-10.7858075767,0.190530797616,-83.6654476769,1.62980014596,2.6210129365,2.52687217373,19117.6742461,225.598337236
2016-12-11T05:00:00+00:00,-10.7929879481,0.190583538663,-83.7406033583,1.52623056735,2.60330022683,2.52248255708,19023.8100821,221.331091078
2016-12-11T06:00:00+00:00,-10.9117721266,0.192261636659,-84.9176423209,1.42438142311,2.37653469186,2.40501370588,18893.4012708,155.27672678
2016-12-11T07:00:00+00:00,-11.1865637033,0.229415891648,-86.3826270839,1.74054938115,3.10988254263,2.40860641898,18982.2295954,157.418880472
2016-12-11T08:00:00+00:00,-11.224184668,0.228453309563,-87.4350043136,1.69061882082,2.35847303078,2.46660229126,18934.7289611,290.687860081
2016-12-11T09:00:00+00:00,-11.5479231859,0.232191128397,-89.7037792635,1.62396134639,2.67960622377,2.50430969722,18885.8045595,228.19284281
2016-12-11T10:00:00+00:00,-11.510245532,0.240090291722,-88.9337240104,1.90140250169,3.14824024566,2.39791230241,18960.2670553,215.946451959
2016-12-11T11:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-11T12:00:00+00:00,-11.1682762109,0.236579474074,-86.5049703298,1.57765017483,2.84123935738,2.48415670974,19301.2745543,333.804490322
2016-12-11T13:00:00+00:00,-11.0478462903,0.285841375959,-86.2410658908,1.94979663787,2.14170443142,2.47884925836,19727.1277496,304.108583004
2016-12-11T14:00:00+00:00,-11.1542099685,0.238470860202,-87.1205797938,1.74478153652,2.11309995393,2.45083874972,19611.3112586,212.457554554
2016-12-11T15:00:00+00:00,-11.1918023838,0.218940113622,-87.0973271814,1.58023776322,2.43709188905,2.47683171737,19637.418298,180.84337716
2016-12-11T16:00:00+00:00,-11.1246597938,0.240155917272,-86.5720811563,1.75919509901,2.42519719386,2.49267124944,19572.2948136,255.025745824
2016-12-11T17:00:00+00:00,-11.0434634478,0.260887736359,-86.3679159658,1.89002485307,1.97979161686,2.44705813987,19710.3051107,239.574826638
2016-12-11T18:00:00+00:00,-11.0758380174,0.22765199262,-86.6981133373,1.62842887426,1.90859080213,2.43458683686,19611.7751641,211.376214025
2016-12-11T19:00:00+00:00,-11.0365493497,0.248321084354,-86.3112902483,1.77923117319,1.98110454929,2.49311269286,19667.872065,260.704691548
2016-12-11T20:00:00+00:00,-11.2875823316,0.226726240305,-88.1547991502,1.77204650578,2.14585950295,2.40095172774,19247.4733307,260.184582644
2016-12-11T21:00:00+00:00,-11.1553821551,0.276094739437,-87.4193815021,1.92867813429,1.82367573881,2.44915583418,19240.7651679,269.447265526
2016-12-11T22:00:00+00:00,-11.2697212345,0.285297353376,-88.1345955354,2.06799897936,2.0231743404,2.46030625688,18874.2050033,380.827486421
2016-12-11T23:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-12T00:00:00+00:00,-11.404479933,0.224021443125,-88.4353654196,1.64577818443,2.80047404435,2.43452358819,18836.6551287,206.326692926
2016-12-12T01:00:00+00:00,-11.5967967751,0.34163595238,-90.0791821113,2.51209715999,2.69519208971,2.48567853975,18647.0853929,365.556923982
2016-12-12T02:00:00+00:00,-11.7209468851,0.27607814315,-91.3520290353,2.08935570476,2.4155460455,2.39006215963,18521.6225556,269.6602107
2016-12-12T03:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-12T04:00:00+00:00,-11.6627896812,0.230337559948,-90.7154386502,1.57770855078,2.58687879962,2.41297329234,18367.9736201,183.85429635
2016-12-12T05:00:00+00:00,-11.6382850075,0.213597625359,-90.5991097989,1.59544849545,2.50717026129,2.45620163833,18104.2653238,190.16205569
2016-12-12T06:00:00+00:00,-11.7167670445,0.226694193815,-91.5014165117,1.65025965465,2.23271984442,2.38391111581,18121.9982981,203.909917562
2016-12-12T07:00:00+00:00,-11.7815938809,0.306035216713,-92.6418446891,2.33618489521,1.61090635842,2.48794140899,18142.1907989,344.067896865
2016-12-12T08:00:00+00:00,-11.9726740652,0.213973242343,-94.4241030986,1.59640280887,1.3572894234,2.41311436553,17914.1517554,164.145775151
2016-12-12T09:00:00+00:00,-11.8961928284,0.227527439296,-93.748453002,1.81673936866,1.42108962512,2.48644762605,18088.0798481,184.315451002
2016-12-12T10:00:00+00:00,-11.4493920344,0.223708294818,-89.9161002702,1.76782265958,1.67903600459,2.43751838853,18605.9386282,179.745433933
2016-12-12T11:00:00+00:00,-10.9104727602,0.353160500122,-86.2141461917,2.26162439812,1.0696358897,2.53350932329,19258.289217,394.880122644
2016-12-12T12:00:00+00:00,-10.510187616,0.193426271219,-83.7181734748,1.48695124877,0.363327453504,2.49117722301,19761.8870639,121.90348041
2016-12-12T13:00:00+00:00,-10.7493155261,0.212562275793,-84.555288054,1.52941065362,1.43923615439,2.52426868869,19517.9137787,178.177658433
2016-12-12T14:00:00+00:00,-10.5753525503,0.1849598177,-83.7393754539,1.49056884325,0.86344494809,2.5158363555,19701.0919795,143.946127169
2016-12-12T15:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-12T16:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-12T17:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-12T18:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-12T19:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-12T20:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-12T21:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-12T22:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-12T23:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-13T00:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-13T01:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-13T02:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-13T03:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-13T04:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-13T05:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-13T06:00:00+00:00,-11.7652106152,0.238980380987,-88.33864811,1.53537889427,5.78303681173,2.41382598043,17967.9186393,254.038386466
2016-12-13T07:00:00+00:00,-11.9464338882,0.209102020415,-89.3771723452,1.45147539355,6.19429876025,2.40517700347,17906.4862305,163.331673769
2016-12-13T08:00:00+00:00,-11.9855752913,0.238843180995,-89.4256119426,1.53556982706,6.45899038817,2.48610626619,17786.1560814,213.500182836
2016-12-13T09:00:00+00:00,-11.8814451899,0.233059454797,-88.4612542987,1.57538130632,6.5903072207,2.37478482351,17954.4479303,197.781302965
2016-12-13T10:00:00+00:00,-11.2356522696,0.254117646082,-84.8892599997,1.70475440389,4.99595815745,2.52810278955,18672.3659296,211.053442902
2016-12-13T11:00:00+00:00,-10.4778317892,0.237165921723,-80.1656320469,2.15954216478,3.6570222671,2.68738295877,19738.6345183,261.218669507
2016-12-13T12:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-13T13:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-13T14:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-13T15:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-13T16:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-13T17:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-13T18:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-13T19:00:00+00:00,-10.8556735812,0.200716647104,-79.5123756332,2.07655023429,7.33301301633,2.7093335951,19303.3956413,227.574322546
2016-12-13T20:00:00+00:00,-10.8594224136,0.189382377096,-80.2291305826,2.00031142156,6.64624872583,2.78924539418,19167.6559807,91.4319523658
2016-12-13T21:00:00+00:00,-10.5451492838,0.166854512372,-79.4690110078,1.88636882207,4.89218326259,2.79735257552,19138.7375152,65.877215367
2016-12-13T22:00:00+00:00,-10.5633719654,0.180636966403,-81.1934291847,2.0402379981,3.31354653843,2.69178621265,18979.9121156,154.808859515
2016-12-13T23:00:00+00:00,-10.5004602025,0.170491068916,-81.6371979375,1.87343550162,2.36648368267,2.74781970311,18814.9822763,65.9209891446
2016-12-14T00:00:00+00:00,-10.266741761,0.192813576481,-80.1125857319,2.0181167111,2.02134835635,2.75912805545,18806.6389129,68.5100875749
2016-12-14T01:00:00+00:00,-10.1676561451,0.171677305529,-79.9943580084,1.99533706373,1.34689115234,2.73537713645,18365.6033286,194.874860516
2016-12-14T02:00:00+00:00,-10.3342645173,0.158264981698,-81.826918292,1.84324241438,0.847197846142,2.7084826577,17739.7567174,236.614693653
2016-12-14T03:00:00+00:00,-10.1893988482,0.176949847254,-82.6851867387,1.59720866119,-1.16999595275,2.64179891119,16976.6843158,188.297479119
2016-12-14T04:00:00+00:00,-9.91825815943,0.180528247697,-83.3676061458,1.49499149051,-4.02154087041,2.64618093628,16014.3604968,370.700236028
2016-12-14T05:00:00+00:00,-9.77840407971,0.163460002272,-84.5122478923,1.30482234969,-6.28501525457,2.30872166975,14884.3016732,230.546577793
2016-12-14T06:00:00+00:00,-10.0355305475,0.234996736112,-85.3336258338,1.31426889291,-5.04938145364,2.52749177345,14662.1663328,64.053272968
2016-12-14T07:00:00+00:00,-10.3823736714,0.24877549811,-86.1397534216,1.33551217026,-3.08076405067,2.68017987694,14797.5212183,163.614533505
2016-12-14T08:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,14720.9204478,34.4908464392
2016-12-14T09:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-14T10:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-14T11:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-14T12:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-14T13:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-14T14:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-14T15:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-14T16:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-14T17:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-14T18:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-14T19:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-14T20:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-14T21:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-14T22:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-14T23:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-15T00:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-15T01:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-15T02:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-15T03:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-15T04:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-15T05:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-15T06:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-15T07:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-15T08:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-15T09:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-15T10:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-15T11:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-15T12:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-15T13:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-15T14:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-15T15:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-15T16:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-15T17:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-15T18:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-15T19:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-15T20:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-15T21:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-15T22:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-15T23:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-16T00:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-16T01:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-16T02:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-16T03:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-16T04:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-16T05:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-16T06:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-16T07:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-12-16T08:00:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
